35:33.7,13,25,25,14,48,-41,-80,-41,97,91,15,
35:33.7,-18,17,8,13,8,68,-91,178,-106,92,-106,a
35:33.7,12,26,25,14,48,-41,-80,-41,98,92,15,
35:33.7,-18,17,8,14,8,54,-90,178,-107,93,-107,a
35:33.7,11,26,25,15,48,-42,-80,-42,100,93,16,
35:33.7,-17,17,7,13,8,56,-90,178,-107,93,-107,a
35:33.7,12,26,25,14,48,-43,-81,-43,96,91,15,
35:33.7,12,26,25,14,48,-41,-80,-41,97,92,15,
35:33.7,-16,17,7,13,8,47,-90,177,-109,93,-109,a
35:33.7,-18,17,7,14,8,56,-90,178,-105,92,-105,a
35:33.7,9,25,24,14,48,-43,-81,-43,95,91,15,
35:33.8,-18,14,7,13,8,34,-90,178,-105,92,-105,a
35:33.8,12,26,25,14,48,-41,-80,-41,95,91,15,
35:33.8,12,26,25,14,48,-41,-81,-41,98,92,15,
35:33.8,-17,17,8,14,8,42,-89,177,-105,92,-105,a
35:33.8,12,26,25,14,48,-38,-80,-38,97,92,15,
35:33.8,-19,17,8,14,8,52,-90,177,-102,92,-102,a
35:33.8,-18,17,8,13,8,56,-90,177,-103,92,-103,a
35:33.8,13,26,24,14,48,-37,-80,-37,97,91,14,
35:33.8,12,27,25,14,48,-35,-80,-35,99,92,13,
35:33.8,-16,17,8,14,8,57,-90,177,-105,92,-105,a
35:33.8,11,25,25,14,48,-36,-80,-36,99,92,13,
35:33.8,-19,16,7,14,8,65,-90,177,-106,93,-106,a
35:33.8,12,26,25,14,48,-37,-80,-37,98,91,13,
35:33.8,-19,17,8,13,8,69,-90,176,-102,92,-102,a
35:33.8,-18,16,7,14,8,58,-90,177,-100,91,-100,a
35:33.8,12,25,24,14,48,-38,-81,-38,98,92,13,
35:33.8,13,25,25,15,48,-36,-80,-36,97,92,14,
35:33.8,-20,17,7,14,8,61,-90,176,-101,92,-101,a
35:33.9,12,26,25,14,48,-39,-81,-39,96,91,14,
35:33.9,-17,16,7,14,8,41,-88,177,-102,92,-102,a
35:33.9,12,25,24,13,49,-38,-80,-38,97,92,14,
35:33.9,-15,16,7,14,8,48,-89,177,-101,92,-101,a
35:33.9,12,26,25,15,48,-38,-80,-38,99,92,14,
35:33.9,-14,16,7,14,8,61,-90,176,-106,93,-106,a
35:33.9,11,26,25,14,48,-37,-81,-37,94,91,13,
35:33.9,-19,16,8,13,8,57,-90,177,-104,92,-104,a
35:33.9,11,25,25,14,48,-34,-80,-34,95,91,13,
35:33.9,-19,16,7,14,8,61,-90,176,-105,93,-105,a
35:33.9,12,26,25,14,48,-34,-80,-34,93,90,13,
35:33.9,12,26,25,15,48,-32,-80,-32,95,91,13,
35:33.9,-19,17,7,14,9,65,-90,177,-108,93,-108,a
35:33.9,-15,17,7,14,8,79,-91,178,-110,93,-110,a
35:33.9,11,25,25,14,48,-33,-80,-33,94,91,13,
35:33.9,-15,16,8,13,8,75,-91,179,-114,94,-114,a
35:33.9,11,25,25,14,48,-33,-80,-33,93,90,12,
35:33.9,-19,16,8,14,8,-173,-92,-173,-113,94,-113,a
35:34.0,13,26,25,14,48,-33,-80,-33,94,91,12,
35:34.0,12,24,24,14,48,-31,-79,-31,90,90,12,
35:34.0,-19,16,7,14,8,-160,-92,-160,-118,95,-118,a
35:34.0,12,26,24,14,48,-33,-80,-33,96,91,12,
35:34.0,-17,17,7,13,8,-151,-94,-151,-118,95,-118,a
35:34.0,-14,16,8,14,8,-153,-94,-153,-121,96,-121,a
35:34.0,12,26,25,13,48,-32,-80,-32,89,89,11,
35:34.0,12,26,24,14,48,-33,-80,-33,90,90,11,
35:34.0,-18,15,8,13,8,-166,-94,-166,-120,96,-120,a
35:34.0,11,25,25,13,49,-32,-79,-32,93,90,12,
35:34.0,-20,16,7,14,8,-169,-94,-169,-119,96,-119,a
35:34.0,11,25,25,14,48,-34,-79,-34,89,89,11,
35:34.0,-18,17,8,13,8,178,-95,179,-118,95,-118,a
35:34.0,12,24,25,14,48,-34,-79,-34,83,88,12,
35:34.0,-15,17,7,14,8,141,-93,178,-116,95,-116,a
35:34.0,11,24,24,13,48,-32,-78,-32,87,89,12,
35:34.0,-18,16,7,14,8,141,-94,178,-116,95,-116,a
35:34.1,12,25,25,13,48,-31,-78,-31,90,90,11,
35:34.1,-18,16,8,13,8,130,-93,177,-114,95,-114,a
35:34.1,12,25,25,13,48,-30,-77,-30,80,88,11,
35:34.1,-21,17,8,14,8,130,-92,178,-112,94,-112,a
35:34.1,12,25,25,15,48,-27,-78,-27,87,89,11,
35:34.1,11,26,22,14,48,-23,-77,-23,86,89,11,
35:34.1,-16,17,7,14,8,120,-92,179,-113,94,-113,a
35:34.1,-21,17,8,14,8,92,-92,178,-114,95,-114,a
35:34.1,12,26,24,13,49,-25,-78,-25,85,89,11,
35:34.1,12,26,25,14,48,-23,-78,-23,88,89,12,
35:34.1,-19,18,8,13,8,113,-92,178,-111,94,-111,a
35:34.1,-19,17,12,13,8,78,-91,178,-110,93,-110,a
35:34.1,12,26,24,14,48,-23,-79,-23,85,89,12,
35:34.1,-18,17,7,14,8,97,-92,178,-109,93,-109,a
35:34.1,12,26,25,14,48,-27,-79,-27,86,89,12,
35:34.1,12,26,25,14,48,-28,-80,-28,90,90,13,
35:34.1,-18,18,7,13,8,122,-93,178,-110,93,-110,a
35:34.1,12,26,25,15,48,-29,-79,-29,89,89,13,
35:34.2,-20,17,7,14,8,105,-92,178,-110,93,-110,a
35:34.2,12,27,26,15,48,-34,-80,-34,87,89,13,
35:34.2,-15,17,8,14,8,108,-92,177,-105,92,-105,a
35:34.2,12,26,28,14,48,-37,-80,-37,88,89,14,
35:34.2,-19,17,7,13,8,89,-91,176,-106,93,-106,a
35:34.2,11,25,22,14,49,-36,-79,-36,90,90,15,
35:34.2,-18,16,7,13,8,97,-92,175,-104,92,-104,a
35:34.2,11,25,22,14,49,-36,-79,-36,90,90,15,
35:34.2,34,50,57,39,37,-34,-79,-34,85,88,14,
35:34.2,-18,17,7,14,8,87,-91,174,-103,92,-103,a
35:34.2,12,26,25,14,48,-35,-78,-35,88,89,15,
35:34.2,-18,16,7,13,8,77,-90,173,-97,91,-97,a
35:34.2,12,26,25,14,48,-35,-78,-35,86,88,15,
35:34.2,-22,17,8,13,8,73,-90,173,-99,91,-99,a
35:34.2,12,25,25,14,48,-36,-78,-36,85,88,16,
35:34.2,-19,17,7,14,8,80,-90,173,-97,91,-97,a
35:34.2,13,26,25,14,48,-35,-78,-35,86,88,16,
35:34.2,-14,15,8,13,8,81,-90,173,-97,91,-97,a
35:34.3,12,27,25,14,48,-34,-78,-34,88,89,16,
35:34.3,-15,17,8,14,8,71,-89,173,-94,90,-94,a
35:34.3,12,26,25,14,48,-35,-78,-35,85,88,15,
35:34.3,-18,16,8,14,8,72,-89,172,-96,91,-96,a
35:34.3,13,27,25,14,48,-35,-78,-35,89,89,15,
35:34.3,-18,17,7,14,8,80,-90,173,-91,89,-91,a
35:34.3,12,25,25,14,48,-37,-79,-37,89,89,14,
35:34.3,-18,16,7,14,8,75,-89,171,-91,89,-91,a
35:34.3,12,26,24,14,48,-37,-79,-37,88,89,15,
35:34.3,-17,17,8,14,8,74,-89,170,-88,89,-88,a
35:34.3,13,26,25,14,48,-39,-80,-39,93,90,15,
35:34.3,-21,17,8,14,8,75,-89,170,-83,87,-83,a
35:34.3,12,27,26,15,48,-42,-80,-42,92,90,15,
35:34.3,-18,17,8,14,10,74,-89,171,-83,87,-83,a
35:34.3,13,26,25,14,48,-44,-80,-44,89,89,16,
35:34.3,-19,17,8,14,8,70,-88,169,-74,84,-74,a
35:34.3,12,26,25,14,48,-46,-81,-46,97,92,16,
35:34.3,-19,19,8,15,8,72,-85,159,-78,85,-78,a
35:34.4,12,26,25,14,48,-46,-81,-46,96,91,16,
35:34.4,-17,20,9,15,8,63,-80,158,-81,86,-81,a
35:34.4,14,26,25,14,48,-46,-81,-46,98,92,16,
35:34.4,-20,22,12,16,9,80,-87,156,-71,82,-71,a
35:34.4,12,23,24,14,49,-46,-81,-46,96,91,16,
35:34.4,-20,24,14,17,8,86,-90,156,-66,80,-66,a
35:34.4,11,25,28,14,49,-45,-81,-45,100,93,16,
35:34.4,-19,33,24,23,8,81,-86,147,-62,76,-62,a
35:34.4,12,26,25,14,48,-43,-81,-43,100,92,15,
35:34.4,-18,38,31,26,8,79,-84,143,-62,75,-62,a
35:34.4,12,26,25,15,48,-41,-80,-41,98,92,16,
35:34.4,-19,45,39,30,8,74,-80,144,-64,75,-64,a
35:34.4,13,26,25,15,48,-41,-80,-41,100,93,16,
35:34.4,-21,60,54,41,8,74,-82,148,-66,75,-66,a
35:34.4,12,26,25,14,48,-45,-81,-45,100,93,16,
35:34.4,-20,69,64,46,8,80,-86,150,-67,75,-67,a
35:34.4,12,26,25,15,48,-44,-81,-44,100,93,17,
35:34.4,-23,79,75,51,8,74,-81,147,-69,76,-69,a
35:34.5,12,27,25,14,48,-46,-81,-46,97,92,17,
35:34.5,-16,88,84,56,8,77,-83,145,-69,76,-69,a
35:34.5,12,26,25,15,48,-50,-82,-50,93,91,18,
35:34.5,-20,109,100,66,8,74,-80,144,-68,74,-68,a
35:34.5,12,26,25,14,48,-51,-82,-51,98,93,19,
35:34.5,-17,119,108,73,9,66,-76,146,-70,74,-70,a
35:34.5,13,26,25,15,48,-52,-82,-52,94,91,18,
35:34.5,-22,128,115,77,9,69,-78,147,-64,70,-64,a
35:34.5,12,26,25,14,48,-51,-82,-51,95,91,19,
35:34.5,12,26,26,15,48,-51,-82,-51,95,92,19,
35:34.5,-21,140,123,86,9,87,-90,148,-59,67,-59,a
35:34.5,-18,144,127,87,9,103,-100,149,-61,68,-61,a
35:34.5,12,26,25,14,48,-48,-81,-48,96,92,18,
35:34.5,-21,149,129,89,9,114,-110,143,-65,70,-65,a
35:34.5,12,24,24,14,49,-48,-82,-48,97,92,18,
35:34.5,-23,152,130,90,8,108,-106,143,-70,72,-70,a
35:34.5,12,26,25,14,48,-44,-81,-44,97,92,18,
35:34.5,13,26,25,14,48,-45,-81,-45,99,93,17,
35:34.6,-23,157,133,92,6,95,-96,141,-82,80,-82,a
35:34.6,-23,160,135,93,6,86,-89,140,-85,82,-85,a
35:34.6,12,26,25,15,48,-46,-81,-46,97,92,18,
35:34.6,-22,162,135,94,6,93,-94,141,-86,84,-86,a
35:34.6,12,26,25,14,48,-43,-80,-43,98,92,17,
35:34.6,12,26,25,14,49,-44,-81,-44,98,92,17,
35:34.6,-24,166,137,96,4,105,-103,143,-90,88,-90,a
35:34.6,11,24,22,13,49,-43,-81,-43,100,93,17,
35:34.6,-21,166,138,98,3,128,-116,150,-82,79,-82,a
35:34.6,11,24,23,13,49,-42,-80,-42,103,94,17,
35:34.6,-24,168,139,98,3,142,-126,151,-73,72,-73,a
35:34.6,12,25,25,14,48,-45,-81,-45,99,93,17,
35:34.6,-24,170,140,99,1,136,-130,143,-84,79,-84,a
35:34.6,13,27,25,14,49,-47,-81,-47,98,92,17,
35:34.6,-25,170,142,99,1,138,-125,149,-93,92,-93,a
35:34.6,13,26,25,14,48,-44,-80,-44,98,92,17,
35:34.6,-24,171,142,98,1,129,-122,144,-90,86,-90,a
35:34.7,10,25,24,14,48,-45,-80,-45,100,93,16,
35:34.7,-25,172,142,98,1,135,-126,146,-95,95,-95,a
35:34.7,12,27,25,15,48,-46,-81,-46,101,93,15,
35:34.7,-24,172,142,98,0,136,-128,145,-99,104,-99,a
35:34.7,12,25,24,14,48,-44,-81,-44,102,93,16,
35:34.7,-25,172,142,98,1,134,-124,146,-104,113,-104,a
35:34.7,12,26,25,13,49,-43,-80,-43,105,94,15,
35:34.7,-27,173,143,97,0,143,-129,149,-102,111,-102,a
35:34.7,12,25,24,14,48,-43,-80,-43,106,94,15,
35:34.7,12,26,25,14,48,-44,-81,-44,101,93,15,
35:34.7,-26,173,144,96,0,156,-137,156,-105,115,-105,a
35:34.7,11,26,25,15,48,-42,-81,-42,106,94,15,
35:34.7,-29,173,144,97,0,160,-139,158,-112,126,-112,a
35:34.7,12,26,26,14,48,-42,-80,-42,105,94,15,
35:34.7,-24,173,144,96,1,165,-143,161,-112,132,-112,a
35:34.7,11,26,25,15,48,-45,-81,-45,102,93,16,
35:34.7,-24,171,144,96,0,155,-138,154,-112,140,-112,a
35:34.8,12,25,24,14,48,-46,-82,-46,103,93,15,
35:34.8,-28,171,143,96,0,150,-128,157,-111,147,-111,a
35:34.8,12,26,25,14,48,-44,-81,-44,99,92,16,
35:34.8,12,26,25,14,49,-43,-81,-43,99,92,15,
35:34.8,-25,172,144,95,-1,143,-123,154,-109,144,-109,a
35:34.8,12,25,25,14,48,-43,-81,-43,104,94,15,
35:34.8,-28,171,143,95,0,166,-136,167,-100,132,-100,a
35:34.8,-26,171,145,94,0,-181,-141,-181,-103,134,-103,a
35:34.8,12,26,25,14,48,-39,-81,-39,103,93,14,
35:34.8,12,26,25,14,49,-38,-81,-38,100,92,14,
35:34.8,-30,172,144,94,0,-160,-153,-160,-100,152,-100,a
35:34.8,12,24,24,15,48,-37,-81,-37,101,92,14,
35:34.8,-29,170,144,93,0,-154,-144,-154,-106,166,-106,a
35:34.8,12,26,25,14,49,-37,-81,-37,100,92,14,
35:34.8,-28,170,145,93,0,-115,-112,-115,-100,-128,-100,a
35:34.8,12,26,25,14,48,-35,-79,-35,98,92,14,
35:34.8,-31,171,144,94,0,-76,-77,-76,-94,-99,-94,a
35:34.8,11,26,24,15,49,-38,-80,-38,99,92,14,
35:34.9,-32,170,144,92,-1,-69,-62,-69,-32,-40,-32,a
35:34.9,12,26,25,15,48,-36,-80,-36,99,92,14,
35:34.9,12,26,25,14,48,-36,-80,-36,103,93,14,
35:34.9,-31,171,143,92,0,-62,-30,-62,55,-24,105,a
35:34.9,-33,170,144,92,0,-55,-12,-55,44,-15,103,a
35:34.9,11,25,24,14,48,-35,-80,-35,107,94,14,
35:34.9,-31,170,144,92,-1,-54,-9,-54,45,-13,100,a
35:34.9,12,26,25,14,48,-36,-80,-36,104,93,14,
35:34.9,11,26,25,14,48,-37,-81,-37,107,94,14,
35:34.9,-32,170,143,92,0,-49,-4,-49,44,-14,102,a
35:34.9,13,26,25,14,48,-37,-80,-37,102,93,14,
35:34.9,-30,169,143,91,0,-45,0,-45,46,-19,106,a
35:34.9,-33,170,143,91,0,-37,-4,-37,48,-18,105,a
35:34.9,11,27,24,14,48,-38,-81,-38,104,93,14,
35:34.9,13,26,25,14,49,-37,-81,-37,105,93,13,
35:34.9,12,26,25,14,49,-37,-81,-37,103,93,14,
35:34.9,-30,170,143,91,0,-27,1,-27,31,-23,122,a
35:35.0,-32,170,142,91,-1,-20,-2,-20,20,-24,138,a
35:35.0,13,25,25,14,49,-37,-81,-37,102,93,14,
35:35.0,-32,169,142,91,-1,-5,4,-5,12,-29,156,a
35:35.0,12,26,25,14,49,-37,-81,-37,102,93,14,
35:35.0,-32,169,143,91,-1,1,10,7,9,-36,167,a
35:35.0,12,26,25,14,49,-36,-81,-36,99,92,14,
35:35.0,-32,169,143,91,-1,4,20,11,1,-30,177,a
35:35.0,12,25,25,14,48,-35,-81,-35,107,94,14,
35:35.0,-31,169,142,91,0,16,25,31,-7,-35,-7,a
35:35.0,9,26,25,14,49,-36,-81,-36,104,93,13,
35:35.0,-32,169,143,91,-1,38,34,49,-22,-42,-22,a
35:35.0,12,25,25,14,48,-38,-81,-38,100,92,13,
35:35.0,-31,167,142,90,-1,45,34,55,-33,-43,-33,a
35:35.0,12,26,26,14,49,-38,-81,-38,101,93,14,
35:35.0,-29,166,142,90,-1,53,38,59,-30,-45,-30,a
35:35.0,12,26,26,14,48,-36,-80,-36,101,92,14,
35:35.0,12,27,25,14,48,-35,-80,-35,103,93,14,
35:35.0,-32,166,141,89,-1,56,35,64,-36,-47,-36,a
35:35.1,-31,166,141,89,-1,56,35,64,-37,-50,-37,a
35:35.1,12,25,24,14,48,-37,-80,-37,100,92,14,
35:35.1,-31,166,140,90,0,57,38,63,-36,-49,-36,a
35:35.1,12,26,25,14,48,-36,-80,-36,95,91,14,
35:35.1,12,26,25,15,48,-35,-80,-35,98,92,14,
35:35.1,-29,166,140,89,-1,59,46,57,-34,-49,-34,a
35:35.1,12,26,25,15,49,-35,-80,-35,95,91,15,
35:35.1,-31,166,140,89,-1,60,47,57,-40,-50,-40,a
35:35.1,-33,165,140,89,-1,62,53,55,-32,-49,-32,a
35:35.1,11,23,23,12,49,-34,-80,-34,100,92,15,
35:35.1,12,26,25,14,48,-33,-80,-33,100,93,15,
35:35.1,-32,165,140,89,-1,63,58,51,-30,-51,-30,a
35:35.1,13,27,25,14,48,-34,-80,-34,104,94,15,
35:35.1,-32,165,140,88,-1,63,58,50,-32,-52,-32,a
35:35.1,14,26,25,15,48,-35,-81,-35,101,93,15,
35:35.1,-33,164,140,89,0,60,51,54,-34,-54,-34,a
35:35.1,-32,164,140,89,-1,60,50,55,-32,-52,-32,a
35:35.1,11,24,24,13,48,-36,-80,-36,100,93,16,
35:35.2,16,26,25,14,49,-39,-80,-39,102,93,16,
35:35.2,-32,163,139,89,-1,56,49,52,-30,-51,-30,a
35:35.2,12,26,25,14,49,-42,-81,-42,103,94,17,
35:35.2,-30,164,140,89,-1,53,46,51,-29,-51,-29,a
35:35.2,12,26,25,15,48,-45,-82,-45,102,93,17,
35:35.2,-32,163,140,88,0,51,44,52,-27,-50,-27,a
35:35.2,12,25,25,14,48,-46,-81,-46,105,95,18,
35:35.2,-32,163,139,89,-1,48,44,49,-23,-47,-23,a
35:35.2,12,26,25,16,49,-45,-81,-45,103,94,17,
35:35.2,-32,162,138,88,-1,46,42,49,-22,-47,-22,a
35:35.2,11,25,25,14,49,-47,-82,-47,102,94,17,
35:35.2,-32,162,139,87,-1,43,35,52,-22,-48,-22,a
35:35.2,12,26,25,14,49,-46,-82,-46,104,94,17,
35:35.2,-32,161,138,87,-1,43,37,51,-20,-48,-20,a
35:35.2,12,27,25,15,48,-45,-82,-45,108,95,16,
35:35.2,-33,161,140,87,-2,42,37,50,-19,-48,-19,a
